time_ps,d_topGa_min,d_GaN
8.653000000000000114e+01,3.187153289002585765e+00,1.889723045660395284e+00
8.654000000000000625e+01,3.293084691668285213e+00,1.876406963454357424e+00
8.654999999999999716e+01,3.362423565614540255e+00,2.006537292152827501e+00
8.656000000000000227e+01,3.444972438670590886e+00,2.121877391321185247e+00
8.657000000000000739e+01,3.536000344174190957e+00,2.145244085180053162e+00
8.657999999999999829e+01,3.620893373603569998e+00,2.063307937390828961e+00
8.659000000000000341e+01,3.713697012735508896e+00,2.060911840424039632e+00
8.660000000000000853e+01,3.800048913387144012e+00,2.166852555782234457e+00
8.660999999999999943e+01,3.861045519330037479e+00,2.241320928671304724e+00
8.662000000000000455e+01,3.912599393737293596e+00,2.251413168589896596e+00
8.663000000000000966e+01,3.952181636564797707e+00,2.339484951265982993e+00
8.664000000000000057e+01,3.953270352227382212e+00,2.464637779167559994e+00
8.665000000000000568e+01,3.945889652182381191e+00,2.480692154460121035e+00
8.666000000000001080e+01,3.943212788780236622e+00,2.307889900428528929e+00
8.667000000000000171e+01,3.936357502272882058e+00,2.044241733675350225e+00
8.668000000000000682e+01,3.922849621056228475e+00,1.838981677804322201e+00
8.668999999999999773e+01,3.878358091319058065e+00,1.896673188612102878e+00
8.670000000000000284e+01,3.826022252483641140e+00,2.161583492118682504e+00
8.671000000000000796e+01,3.762798449784946264e+00,2.400482061274359147e+00
8.671999999999999886e+01,3.686157307275966133e+00,2.565697540514080721e+00
8.673000000000000398e+01,3.606337829322150856e+00,2.616963567273338676e+00
8.674000000000000909e+01,3.519992740692088784e+00,2.486586235963675229e+00
8.675000000000000000e+01,3.435936000245203736e+00,2.191835934068970815e+00
8.676000000000000512e+01,3.354212515211283385e+00,1.948233639124425931e+00
8.677000000000001023e+01,3.288514394605716706e+00,1.898218881164393412e+00
8.678000000000000114e+01,3.228036194406902926e+00,2.025078563340444671e+00
8.679000000000000625e+01,3.182418303014861838e+00,2.200796883159596984e+00
8.679999999999999716e+01,3.166273157945157291e+00,2.389390955206996292e+00
8.681000000000000227e+01,3.191878484444701236e+00,2.524211379757249407e+00
8.682000000000000739e+01,3.239213204061906382e+00,2.483086569513837993e+00
8.682999999999999829e+01,3.310360736369980739e+00,2.332227390159244518e+00
8.684000000000000341e+01,3.396776600267525925e+00,2.112361777261650531e+00
8.685000000000000853e+01,3.479651115700538533e+00,1.970538190882125784e+00
8.685999999999999943e+01,3.541350064399875208e+00,2.016931074729376938e+00
8.687000000000000455e+01,3.579274808999861168e+00,2.178431158100708309e+00
8.688000000000000966e+01,3.592582306946356496e+00,2.335743643937835401e+00
8.689000000000000057e+01,3.588161068012415189e+00,2.471571358374263117e+00
8.690000000000000568e+01,3.557995105743797293e+00,2.567849605476146380e+00
8.691000000000001080e+01,3.497454905736491870e+00,2.617091357281209785e+00
8.692000000000000171e+01,3.421560370268255991e+00,2.616480009486217728e+00
8.693000000000000682e+01,3.353812914781765464e+00,2.509103885394146083e+00
8.693999999999999773e+01,3.309958050126097895e+00,2.294578363991956138e+00
8.695000000000000284e+01,3.295166718956873630e+00,2.025088572112341723e+00
8.696000000000000796e+01,3.295642961798046056e+00,1.816854035744203566e+00
8.696999999999999886e+01,3.311050299929163110e+00,1.915389557244165042e+00
8.698000000000000398e+01,3.351561089241995361e+00,2.266742588495658683e+00
8.699000000000000909e+01,3.411822534943603991e+00,2.558741847568840377e+00
8.700000000000000000e+01,3.484837764941288274e+00,2.698474406715764662e+00
8.701000000000000512e+01,3.547847562439654379e+00,2.756701548318206907e+00
8.702000000000001023e+01,3.590972022893522464e+00,2.740226910768521762e+00
8.703000000000000114e+01,3.597194248495485080e+00,2.677481604586668507e+00
8.704000000000000625e+01,3.577008044610808568e+00,2.588428189693504855e+00
8.704999999999999716e+01,3.541665706343331443e+00,2.435538165519070208e+00
8.706000000000000227e+01,3.500713861513849334e+00,2.145094371746846917e+00
8.707000000000000739e+01,3.454931813730047985e+00,1.824950851858756051e+00
8.707999999999999829e+01,3.411123132805529146e+00,1.821985190307539915e+00
8.709000000000000341e+01,3.379075800417030262e+00,2.073438311115139321e+00
8.710000000000000853e+01,3.366563487478589689e+00,2.170622828084142419e+00
8.710999999999999943e+01,3.384808977695638710e+00,2.128255478743094731e+00
8.712000000000000455e+01,3.433625517470419108e+00,2.043388598504944031e+00
8.713000000000000966e+01,3.516041753620112953e+00,1.936513404575346264e+00
8.714000000000000057e+01,3.607458327318004088e+00,1.893520044784316791e+00
8.715000000000000568e+01,3.692651549741913009e+00,2.019397644571271133e+00
8.716000000000001080e+01,3.744289801951767416e+00,2.189289773533873884e+00
8.717000000000000171e+01,3.798071485175075868e+00,2.076025225304355626e+00
8.718000000000000682e+01,3.857258805758307485e+00,1.886666845206117049e+00
8.718999999999999773e+01,3.886219176629131411e+00,1.903103692865945940e+00
8.720000000000000284e+01,3.880702703377314933e+00,2.084593849458451054e+00
8.721000000000000796e+01,3.841067682428936259e+00,2.276816112688945459e+00
8.721999999999999886e+01,3.785471868776730808e+00,2.396256537205479820e+00
8.723000000000000398e+01,3.742127811018753025e+00,2.333324860215567398e+00
8.724000000000000909e+01,3.704242430511264228e+00,2.096897127948817552e+00
8.725000000000000000e+01,3.657055397734630731e+00,1.834268162946737224e+00
8.726000000000000512e+01,3.612057289205143018e+00,1.824041705170142968e+00
8.727000000000001023e+01,3.565604122529588249e+00,2.013851774212788825e+00
8.728000000000000114e+01,3.555296942042957653e+00,1.946864700101165413e+00
8.729000000000000625e+01,3.602197326077516415e+00,1.793364497139386060e+00
8.729999999999999716e+01,3.686489356176143151e+00,1.921264218190720907e+00
8.731000000000000227e+01,3.763426487922940655e+00,2.129639528770068679e+00
8.732000000000000739e+01,3.791569682492990090e+00,2.271384429417442341e+00
8.732999999999999829e+01,3.774803103606861665e+00,2.276877632394854523e+00
8.734000000000000341e+01,3.743927277205047144e+00,2.064859972516296160e+00
8.735000000000000853e+01,3.709847758668811224e+00,1.781795107076007190e+00
8.735999999999999943e+01,3.702964421973292453e+00,1.840101835687362186e+00
8.737000000000000455e+01,3.697383955136387623e+00,2.115959920910601699e+00
8.738000000000000966e+01,3.685447837712535701e+00,2.135755273457144554e+00
8.739000000000000057e+01,3.673480859198806847e+00,1.931561365450240819e+00
8.740000000000000568e+01,3.658436951021569961e+00,1.826933214816568229e+00
8.741000000000001080e+01,3.654661368745399042e+00,1.935003994879597622e+00
8.742000000000000171e+01,3.627977480745987027e+00,2.077771796059423526e+00
8.743000000000000682e+01,3.612095132468136072e+00,2.153700824255773139e+00
8.743999999999999773e+01,3.588328710932151999e+00,2.114158916827209467e+00
8.745000000000000284e+01,3.583711595259864602e+00,2.013590203616415497e+00
8.746000000000000796e+01,3.592216468560879949e+00,1.970376074812765443e+00
8.746999999999999886e+01,3.590380945387273037e+00,1.995168538106058431e+00
8.748000000000000398e+01,3.580306401203672717e+00,2.102096536597649834e+00
8.749000000000000909e+01,3.572397730852487463e+00,2.243546802776972715e+00
8.750000000000000000e+01,3.568578925875117047e+00,2.368948537645891861e+00
8.751000000000000512e+01,3.559490588637649111e+00,2.500758640301113278e+00
8.752000000000001023e+01,3.523422486674001153e+00,2.558350371806290102e+00
8.753000000000000114e+01,3.449239802985579750e+00,2.540138153319648318e+00
8.754000000000000625e+01,3.364647742528182661e+00,2.445788881216781174e+00
8.754999999999999716e+01,3.284889461153905454e+00,2.250829221778646083e+00
8.756000000000000227e+01,3.207440742352070551e+00,2.043791534948204980e+00
8.757000000000000739e+01,3.127435234757068638e+00,1.940273759699227440e+00
8.757999999999999829e+01,3.048251535388771138e+00,2.013713731757947212e+00
8.759000000000000341e+01,2.986603231247833445e+00,2.137328280232702493e+00
8.760000000000000853e+01,2.954357074644160086e+00,2.230859537211189902e+00
8.760999999999999943e+01,2.945114430323547694e+00,2.255826416038933413e+00
8.762000000000000455e+01,2.945773064748878678e+00,2.203877398639142005e+00
8.763000000000000966e+01,2.943599511414554559e+00,2.088089753058871789e+00
8.764000000000000057e+01,2.943836585834886055e+00,1.904584000778865249e+00
8.765000000000000568e+01,2.964423930951847197e+00,1.813653383367396010e+00
8.766000000000001080e+01,3.001121101521896151e+00,1.946668341063776619e+00
8.767000000000000171e+01,3.033879554712085369e+00,2.100639666887208712e+00
8.768000000000000682e+01,3.049865793145659421e+00,2.088712170453363104e+00
8.768999999999999773e+01,3.048981714146544508e+00,1.950940099157326024e+00
8.770000000000000284e+01,3.052647972187426451e+00,1.868292614073074231e+00
8.771000000000000796e+01,3.056111546164505643e+00,1.921367483018279199e+00
8.771999999999999886e+01,3.041972004161115350e+00,1.955834014557472411e+00
8.773000000000000398e+01,3.003169295277907214e+00,1.972807242611401168e+00
8.774000000000000909e+01,2.939801913956109125e+00,2.011494510283336368e+00
8.775000000000000000e+01,2.864833119764569780e+00,2.039419810926626830e+00
8.776000000000000512e+01,2.789139681514713587e+00,1.996296805813203790e+00
8.777000000000001023e+01,2.711302161784998166e+00,1.953679262852528797e+00
8.778000000000000114e+01,2.625656588912571809e+00,1.948787559843298656e+00
8.779000000000000625e+01,2.536866483695980001e+00,1.879132576217015904e+00
8.779999999999999716e+01,2.446991461652450184e+00,1.822889685910806801e+00
8.781000000000000227e+01,2.374123456878349803e+00,1.928094660591123333e+00
8.782000000000000739e+01,2.337766436366130574e+00,2.056376424052755780e+00
8.782999999999999829e+01,2.348249200255374092e+00,2.042832587560713620e+00
8.784000000000000341e+01,2.415404570874204460e+00,1.857915043509793973e+00
8.785000000000000853e+01,2.510461840658008814e+00,1.700455176886471520e+00
8.785999999999999943e+01,2.574206439973298899e+00,1.853953275247248289e+00
8.787000000000000455e+01,2.610654525918739921e+00,2.035960828233195574e+00
8.788000000000000966e+01,2.639393129281805361e+00,2.058372239562125561e+00
8.789000000000000057e+01,2.663740190202491309e+00,1.978660292142134791e+00
8.790000000000000568e+01,2.682021997001515778e+00,1.867927185973799808e+00
8.791000000000001080e+01,2.691169364161238420e+00,1.789039042894257525e+00
8.792000000000000171e+01,2.699569006674952920e+00,1.862104970107754331e+00
8.793000000000000682e+01,2.726337464805119293e+00,2.016675266918301013e+00
8.793999999999999773e+01,2.781438265088766126e+00,2.087422027621630427e+00
8.795000000000000284e+01,2.852964902658284618e+00,1.995737439970498572e+00
8.796000000000000796e+01,2.935253768398909280e+00,1.844711257649825464e+00
8.796999999999999886e+01,3.026523333100210156e+00,1.827896882348673424e+00
8.798000000000000398e+01,3.092935023113160042e+00,1.956954935352370084e+00
8.799000000000000909e+01,3.064493439526343899e+00,2.007342439395929379e+00
8.800000000000000000e+01,3.050268538276589947e+00,1.947168948114159415e+00
8.801000000000000512e+01,3.043375059436480790e+00,1.931010824024557593e+00
8.802000000000001023e+01,3.042518364661090935e+00,1.958698500229170136e+00
8.803000000000000114e+01,3.049444456372341072e+00,1.940321497999751399e+00
8.804000000000000625e+01,3.063465350187594360e+00,1.924884211120502453e+00
8.804999999999999716e+01,3.085653858001573990e+00,1.995712820500233464e+00
8.806000000000000227e+01,3.120088126527839290e+00,2.041466683449915109e+00
8.807000000000000739e+01,3.161492792748387348e+00,1.947832526296857436e+00
8.807999999999999829e+01,3.198758121396489962e+00,1.844758757957527529e+00
8.809000000000000341e+01,3.228737402840311077e+00,1.891969725505406430e+00
8.810000000000000853e+01,3.228407684819251777e+00,2.047104175585600316e+00
8.810999999999999943e+01,3.223779217812535069e+00,2.134134765234847908e+00
8.812000000000000455e+01,3.228542271707155020e+00,2.123390587837291843e+00
8.813000000000000966e+01,3.253682951856248895e+00,2.048012318698547496e+00
8.814000000000000057e+01,3.240253444794094495e+00,1.923318460827795340e+00
8.815000000000000568e+01,3.223081874603871189e+00,1.791097848304218365e+00
8.816000000000001080e+01,3.217484962093840384e+00,1.851928837185705889e+00
8.817000000000000171e+01,3.196790422220387118e+00,2.020535372543623254e+00
8.818000000000000682e+01,3.153254317764426773e+00,2.053671034050974509e+00
8.818999999999999773e+01,3.105950704856726308e+00,1.863721263091668190e+00
8.820000000000000284e+01,3.068962887947654483e+00,1.754831704409286042e+00
8.821000000000000796e+01,3.011873630383584910e+00,1.939782828772334877e+00
8.821999999999999886e+01,2.907397040395411913e+00,2.116242991837185006e+00
8.823000000000000398e+01,2.808650885621066795e+00,2.097410759245789791e+00
8.824000000000000909e+01,2.719216710249479529e+00,1.907774333012162149e+00
8.825000000000000000e+01,2.627262122533645883e+00,1.772643967213946237e+00
8.826000000000000512e+01,2.519347993132348584e+00,1.872922324203542210e+00
8.827000000000001023e+01,2.416846694041638877e+00,1.984134303342392158e+00
8.828000000000000114e+01,2.360189794825831910e+00,1.954253060711431678e+00
8.829000000000000625e+01,2.368268639428390276e+00,1.836740468003032811e+00
8.829999999999999716e+01,2.418989179905524090e+00,1.800216047256551155e+00
8.831000000000000227e+01,2.484043049103616951e+00,1.891955130176188327e+00
8.832000000000000739e+01,2.561172253988395209e+00,2.017802068910625302e+00
8.832999999999999829e+01,2.652264298519285468e+00,2.057126022877548088e+00
8.834000000000000341e+01,2.739008686258589176e+00,1.952143537678517893e+00
8.835000000000000853e+01,2.810122511510840582e+00,1.780376212209092923e+00
8.835999999999999943e+01,2.859199744683815325e+00,1.807752934584812010e+00
8.837000000000000455e+01,2.894132236474346254e+00,1.992010919297380944e+00
8.838000000000000966e+01,2.923656456323143082e+00,2.070156230167182088e+00
8.839000000000000057e+01,2.943491152899904595e+00,2.002818600098371427e+00
8.840000000000000568e+01,2.949497335225106376e+00,1.868681793457622975e+00
8.841000000000001080e+01,2.942877031155056500e+00,1.824868740813980317e+00
8.842000000000000171e+01,2.929994899739587932e+00,1.935731834939953488e+00
8.843000000000000682e+01,2.924924520205607337e+00,2.004924172780606195e+00
8.843999999999999773e+01,2.934021691637606288e+00,1.956228302141649111e+00
8.845000000000000284e+01,2.951138549610980544e+00,1.916000457985331362e+00
8.846000000000000796e+01,2.971100643414827047e+00,1.927156097725349682e+00
8.846999999999999886e+01,2.992505977420931718e+00,1.981249051331003042e+00
8.848000000000000398e+01,3.019633655263497918e+00,2.061067678122190827e+00
8.849000000000000909e+01,3.051731744862251183e+00,2.055404501405988071e+00
8.850000000000000000e+01,3.083698516262574074e+00,1.865091045713317852e+00
8.851000000000000512e+01,3.110693218239303892e+00,1.777757642537362015e+00
8.852000000000001023e+01,3.136468869859861286e+00,1.967328755571879473e+00
8.853000000000000114e+01,3.166009142011438460e+00,2.125789967353312715e+00
8.854000000000000625e+01,3.196209582489860868e+00,2.115881892568675315e+00
8.854999999999999716e+01,3.233280468007686093e+00,2.009309409249855349e+00
8.856000000000000227e+01,3.274052684426444593e+00,1.904197917890890102e+00
8.857000000000000739e+01,3.312082620301008529e+00,1.864249359071902479e+00
8.857999999999999829e+01,3.327169318767185135e+00,1.923981796301618363e+00
8.859000000000000341e+01,3.292338222035517958e+00,1.980381122940733762e+00
8.860000000000000853e+01,3.264853087684651545e+00,1.973901467804307641e+00
8.860999999999999943e+01,3.244932903385830514e+00,1.972004792717299448e+00
8.862000000000000455e+01,3.239540291187778642e+00,2.051228252657417261e+00
8.863000000000000966e+01,3.261955882964851394e+00,2.158149821977148886e+00
8.864000000000000057e+01,3.299890728944824492e+00,2.148181490028252316e+00
